"rental_date","return_date","film_title","store_address","customer_name","customer_email","customer_address"
"2005-05-28 11:15:48","2005-06-02 09:59:48","OTHERS SOUP","28 MySQL Boulevard","RAY, AUDREY","AUDREY.RAY@sakilacustomer.org","1010 Klerksdorp Way"
"2005-05-28 11:19:23","2005-06-02 13:51:23","SATISFACTION CONFIDENTIAL","47 MySakila Drive","BRADLEY, ANA","ANA.BRADLEY@sakilacustomer.org","682 Garden Grove Place"
"2005-05-28 11:19:53","2005-06-01 10:44:53","SCISSORHANDS SLUMS","28 MySQL Boulevard","THOMPSON, DONNA","DONNA.THOMPSON@sakilacustomer.org","270 Toulon Boulevard"
"2005-05-28 11:20:29","2005-06-04 12:37:29","FANTASY TROOPERS","47 MySakila Drive","FOX, HOLLY","HOLLY.FOX@sakilacustomer.org","435 0 Way"
"2005-05-28 11:33:46","2005-05-29 08:33:46","ZORRO ARK","28 MySQL Boulevard","KELLEY, ELSIE","ELSIE.KELLEY@sakilacustomer.org","955 Bamenda Way"
"2005-05-28 11:48:55","2005-06-04 07:09:55","MODEL FISH","28 MySQL Boulevard","TAN, TODD","TODD.TAN@sakilacustomer.org","1793 Meixian Place"
"2005-05-28 11:49:00","2005-06-01 11:54:00","HANOVER GALAXY","28 MySQL Boulevard","GRAY, JUDY","JUDY.GRAY@sakilacustomer.org","1031 Daugavpils Parkway"
"2005-05-28 11:50:45","2005-06-03 15:35:45","SEATTLE EXPECATIONS","47 MySakila Drive","MCDUFFIE, SAM","SAM.MCDUFFIE@sakilacustomer.org","656 Matamoros Drive"
"2005-05-28 12:03:00","2005-05-29 13:16:00","CURTAIN VIDEOTAPE","47 MySakila Drive","BENNETT, JANE","JANE.BENNETT@sakilacustomer.org","1692 Ede Loop"
"2005-05-28 12:05:33","2005-05-30 13:45:33","FEUD FROGMEN","28 MySQL Boulevard","COX, JUDITH","JUDITH.COX@sakilacustomer.org","1966 Amroha Avenue"
"2005-05-28 12:08:37","2005-05-29 16:25:37","AMADEUS HOLY","47 MySakila Drive","FLORES, JULIA","JULIA.FLORES@sakilacustomer.org","1926 El Alto Avenue"
"2005-05-28 12:27:50","2005-06-03 07:15:50","UNBREAKABLE KARATE","47 MySakila Drive","GRIGSBY, THOMAS","THOMAS.GRIGSBY@sakilacustomer.org","1191 Sungai Petani Boulevard"
"2005-05-28 13:06:50","2005-06-02 09:18:50","BUGSY SONG","28 MySQL Boulevard","SHERROD, WARREN","WARREN.SHERROD@sakilacustomer.org","1621 Tongliao Avenue"
"2005-05-28 13:11:04","2005-05-29 17:20:04","BLUES INSTINCT","28 MySQL Boulevard","MARTINEZ, RUTH","RUTH.MARTINEZ@sakilacustomer.org","1417 Lancaster Avenue"
"2005-05-28 13:21:08","2005-05-29 16:55:08","CHASING FIGHT","47 MySakila Drive","HANSON, VIOLA","VIOLA.HANSON@sakilacustomer.org","582 Papeete Loop"
"2005-05-28 13:33:23","2005-05-30 17:10:23","HALLOWEEN NUTS","47 MySakila Drive","MARTIN, SANDRA","SANDRA.MARTIN@sakilacustomer.org","360 Toulouse Parkway"
"2005-05-28 13:41:56","2005-05-30 12:00:56","MURDER ANTITRUST","47 MySakila Drive","BREAUX, TED","TED.BREAUX@sakilacustomer.org","183 Haiphong Street"
"2005-05-28 13:59:54","2005-06-05 15:16:54","CELEBRITY HORN","47 MySakila Drive","WATTS, SHELLY","SHELLY.WATTS@sakilacustomer.org","32 Pudukkottai Lane"
"2005-05-28 14:00:03","2005-05-29 17:10:03","CONQUERER NUTS","47 MySakila Drive","HERRMANN, TRACY","TRACY.HERRMANN@sakilacustomer.org","1074 Sanaa Parkway"
"2005-05-28 14:01:02","2005-06-06 19:06:02","WIND PHANTOM","28 MySQL Boulevard","MEDINA, DORA","DORA.MEDINA@sakilacustomer.org","1760 Oshawa Manor"
"2005-05-28 14:04:50","2005-06-03 18:00:50","CELEBRITY HORN","28 MySQL Boulevard","HAWKINS, JILL","JILL.HAWKINS@sakilacustomer.org","1440 Compton Place"
"2005-05-28 14:05:57","2005-06-01 16:41:57","TOURIST PELICAN","28 MySQL Boulevard","CAUSEY, PHILIP","PHILIP.CAUSEY@sakilacustomer.org","954 Lapu-Lapu Way"
"2005-05-28 14:08:19","2005-06-03 11:57:19","FURY MURDER","47 MySakila Drive","QUALLS, STEPHEN","STEPHEN.QUALLS@sakilacustomer.org","1838 Tabriz Lane"
"2005-05-28 14:08:22","2005-06-04 10:50:22","QUILLS BULL","28 MySQL Boulevard","ISBELL, FREDERICK","FREDERICK.ISBELL@sakilacustomer.org","1404 Taguig Drive"
"2005-05-28 14:15:54","2005-06-05 15:16:54","ENTRAPMENT SATISFACTION","47 MySakila Drive","HANNON, SETH","SETH.HANNON@sakilacustomer.org","1759 Niznekamsk Avenue"
"2005-05-28 14:27:51","2005-05-29 13:13:51","RANGE MOONWALKER","47 MySakila Drive","BUFORD, CLINTON","CLINTON.BUFORD@sakilacustomer.org","43 Vilnius Manor"
"2005-05-28 14:37:07","2005-06-03 11:03:07","GANDHI KWAI","28 MySQL Boulevard","MOTLEY, BRADLEY","BRADLEY.MOTLEY@sakilacustomer.org","1596 Acua Parkway"
"2005-05-28 14:39:10","2005-06-01 09:28:10","UNBREAKABLE KARATE","47 MySakila Drive","GEARY, RUBEN","RUBEN.GEARY@sakilacustomer.org","414 Mandaluyong Street"
"2005-05-28 14:48:39","2005-06-04 09:44:39","SCARFACE BANG","47 MySakila Drive","GANNON, JAMES","JAMES.GANNON@sakilacustomer.org","1635 Kuwana Boulevard"
"2005-05-28 15:02:41","2005-05-30 12:54:41","MASK PEACH","47 MySakila Drive","OLVERA, DWAYNE","DWAYNE.OLVERA@sakilacustomer.org","1447 Imus Place"
"2005-05-28 15:03:44","2005-06-04 17:14:44","UNITED PILOT","47 MySakila Drive","CHOATE, RAMON","RAMON.CHOATE@sakilacustomer.org","1954 Kowloon and New Kowloon Way"
"2005-05-28 15:04:02","2005-06-05 14:47:02","OUTBREAK DIVINE","28 MySQL Boulevard","DANIELS, DANIELLE","DANIELLE.DANIELS@sakilacustomer.org","781 Shimonoseki Drive"
"2005-05-28 15:15:25","2005-06-02 12:30:25","SIEGE MADRE","47 MySakila Drive","KINDER, REGINALD","REGINALD.KINDER@sakilacustomer.org","519 Brescia Parkway"
"2005-05-28 15:18:18","2005-05-31 20:15:18","EFFECT GLADIATOR","47 MySakila Drive","GREY, ROSS","ROSS.GREY@sakilacustomer.org","951 Springs Lane"
"2005-05-28 15:24:54","2005-05-30 14:22:54","ISLAND EXORCIST","47 MySakila Drive","PERKINS, GERALDINE","GERALDINE.PERKINS@sakilacustomer.org","97 Shimoga Avenue"
"2005-05-28 15:27:22","2005-06-02 20:01:22","BEAST HUNCHBACK","47 MySakila Drive","GUNDERSON, TERRENCE","TERRENCE.GUNDERSON@sakilacustomer.org","844 Bucuresti Place"
"2005-05-28 15:33:28","2005-06-04 12:27:28","BEDAZZLED MARRIED","47 MySakila Drive","JOY, JOSEPH","JOSEPH.JOY@sakilacustomer.org","1354 Siegen Street"
"2005-05-28 15:35:52","2005-06-03 17:35:52","ROSES TREASURE","28 MySQL Boulevard","MILAM, JESSIE","JESSIE.MILAM@sakilacustomer.org","1332 Gaziantep Lane"
"2005-05-28 15:45:39","2005-06-02 09:55:39","DEER VIRGINIAN","28 MySQL Boulevard","SAUER, DEAN","DEAN.SAUER@sakilacustomer.org","270 Tambaram Parkway"
"2005-05-28 15:49:14","2005-05-31 14:29:14","TOWN ARK","47 MySakila Drive","MACKENZIE, STEVE","STEVE.MACKENZIE@sakilacustomer.org","154 Oshawa Manor"
"2005-05-28 15:50:07","2005-06-01 19:45:07","WHISPERER GIANT","47 MySakila Drive","BOWMAN, CAROLINE","CAROLINE.BOWMAN@sakilacustomer.org","1309 Weifang Street"
"2005-05-28 15:52:26","2005-06-06 17:55:26","MADISON TRAP","28 MySQL Boulevard","RATCLIFF, DALE","DALE.RATCLIFF@sakilacustomer.org","1639 Saarbrcken Drive"
"2005-05-28 15:54:45","2005-06-04 20:26:45","LOST BIRD","47 MySakila Drive","SCHULER, KEVIN","KEVIN.SCHULER@sakilacustomer.org","470 Boksburg Street"
"2005-05-28 15:58:12","2005-05-30 21:54:12","DRIFTER COMMANDMENTS","47 MySakila Drive","ROMERO, MINNIE","MINNIE.ROMERO@sakilacustomer.org","47 Syktyvkar Lane"
"2005-05-28 15:58:22","2005-06-04 10:13:22","LEBOWSKI SOLDIERS","28 MySQL Boulevard","WEST, EDNA","EDNA.WEST@sakilacustomer.org","682 Junan Way"
"2005-05-28 16:01:28","2005-05-30 11:19:28","EASY GLADIATOR","47 MySakila Drive","BESS, CHARLIE","CHARLIE.BESS@sakilacustomer.org","362 Rajkot Lane"
"2005-05-28 16:13:22","2005-06-06 20:35:22","SINNERS ATLANTIS","47 MySakila Drive","GARDINER, DAVE","DAVE.GARDINER@sakilacustomer.org","1052 Pathankot Avenue"
"2005-05-28 16:35:46","2005-06-01 14:19:46","ODDS BOOGIE","28 MySQL Boulevard","FORSYTHE, ENRIQUE","ENRIQUE.FORSYTHE@sakilacustomer.org","1101 Bucuresti Boulevard"
"2005-05-28 16:58:09","2005-06-01 14:02:09","BROOKLYN DESERT","47 MySakila Drive","TEEL, SALVADOR","SALVADOR.TEEL@sakilacustomer.org","247 Jining Parkway"
"2005-05-28 17:04:43","2005-06-04 19:58:43","BRANNIGAN SUNRISE","28 MySQL Boulevard","LARSON, HEIDI","HEIDI.LARSON@sakilacustomer.org","1103 Bilbays Parkway"
"2005-05-28 17:05:46","2005-06-06 16:29:46","MAJESTIC FLOATS","28 MySQL Boulevard","RAY, AUDREY","AUDREY.RAY@sakilacustomer.org","1010 Klerksdorp Way"
"2005-05-28 17:19:15","2005-06-02 20:01:15","FREDDY STORM","47 MySakila Drive","GONZALES, NORMA","NORMA.GONZALES@sakilacustomer.org","152 Kitwe Parkway"
"2005-05-28 17:24:51","2005-06-05 20:05:51","ELEPHANT TROJAN","47 MySakila Drive","ESTEP, TRAVIS","TRAVIS.ESTEP@sakilacustomer.org","289 Santo Andr Manor"
"2005-05-28 17:36:32","2005-06-03 14:56:32","LUCK OPUS","47 MySakila Drive","BARCLAY, ANGEL","ANGEL.BARCLAY@sakilacustomer.org","496 Celaya Drive"
"2005-05-28 17:37:50","2005-06-03 16:04:50","ENEMY ODDS","28 MySQL Boulevard","BUSTAMANTE, LEROY","LEROY.BUSTAMANTE@sakilacustomer.org","105 Dzerzinsk Manor"
"2005-05-28 17:37:59","2005-06-03 22:49:59","ALAMO VIDEOTAPE","28 MySQL Boulevard","MADRIGAL, RALPH","RALPH.MADRIGAL@sakilacustomer.org","1009 Zanzibar Lane"
"2005-05-28 17:40:35","2005-06-05 16:18:35","MILE MULAN","47 MySakila Drive","KRUGER, HERBERT","HERBERT.KRUGER@sakilacustomer.org","1823 Hoshiarpur Lane"
"2005-05-28 17:46:57","2005-06-06 18:24:57","GLASS DYING","47 MySakila Drive","PEREZ, CAROLYN","CAROLYN.PEREZ@sakilacustomer.org","1632 Bislig Avenue"
"2005-05-28 17:47:58","2005-06-04 16:32:58","TURN STAR","47 MySakila Drive","ROMERO, MINNIE","MINNIE.ROMERO@sakilacustomer.org","47 Syktyvkar Lane"
"2005-05-28 18:14:29","2005-05-29 23:48:29","GAMES BOWFINGER","47 MySakila Drive","FOWLER, JO","JO.FOWLER@sakilacustomer.org","786 Stara Zagora Way"
"2005-05-28 18:24:43","2005-06-02 19:03:43","MODERN DORADO","28 MySQL Boulevard","MACKENZIE, STEVE","STEVE.MACKENZIE@sakilacustomer.org","154 Oshawa Manor"
"2005-05-28 18:25:02","2005-05-29 18:22:02","TROUBLE DATE","28 MySQL Boulevard","KELLEY, ELSIE","ELSIE.KELLEY@sakilacustomer.org","955 Bamenda Way"
"2005-05-28 18:43:26","2005-05-30 13:39:26","CABIN FLASH","47 MySakila Drive","GANDY, FLOYD","FLOYD.GANDY@sakilacustomer.org","1088 Ibirit Place"
"2005-05-28 18:45:47","2005-06-04 15:24:47","SECRET GROUNDHOG","47 MySakila Drive","SHANKS, EARL","EARL.SHANKS@sakilacustomer.org","168 Cianjur Manor"
"2005-05-28 18:49:12","2005-06-01 20:50:12","ANTHEM LUKE","47 MySakila Drive","ROSE, DARLENE","DARLENE.ROSE@sakilacustomer.org","1386 Nakhon Sawan Boulevard"
"2005-05-28 18:52:11","2005-05-31 15:15:11","PITTSBURGH HUNCHBACK","47 MySakila Drive","WELCH, MARLENE","MARLENE.WELCH@sakilacustomer.org","1148 Saarbrcken Parkway"
"2005-05-28 18:59:12","2005-06-04 18:06:12","VELVET TERMINATOR","47 MySakila Drive","CURLEY, STEVEN","STEVEN.CURLEY@sakilacustomer.org","651 Pathankot Loop"
"2005-05-28 19:14:09","2005-06-05 14:01:09","POCUS PULP","28 MySQL Boulevard","ABNEY, RAFAEL","RAFAEL.ABNEY@sakilacustomer.org","48 Maracabo Place"
"2005-05-28 19:16:14","2005-05-31 16:50:14","HILLS NEIGHBORS","28 MySQL Boulevard","HARPER, ROBERTA","ROBERTA.HARPER@sakilacustomer.org","927 Barcelona Street"
"2005-05-28 19:22:52","2005-06-01 00:10:52","RUSH GOODFELLAS","28 MySQL Boulevard","GARDINER, DAVE","DAVE.GARDINER@sakilacustomer.org","1052 Pathankot Avenue"
"2005-05-28 19:25:54","2005-06-03 15:57:54","SASSY PACKER","28 MySQL Boulevard","CARLSON, TERRY","TERRY.CARLSON@sakilacustomer.org","752 Ondo Loop"
"2005-05-28 19:35:45","2005-06-05 16:00:45","GUN BONNIE","28 MySQL Boulevard","PETERS, SUE","SUE.PETERS@sakilacustomer.org","817 Bradford Loop"
"2005-05-28 19:45:40","2005-05-29 21:02:40","WARDROBE PHANTOM","47 MySakila Drive","OBRIEN, LEONA","LEONA.OBRIEN@sakilacustomer.org","1308 Sumy Loop"
"2005-05-28 19:46:50","2005-05-30 16:29:50","CLUELESS BUCKET","47 MySakila Drive","HERRERA, NORA","NORA.HERRERA@sakilacustomer.org","1587 Loja Manor"
"2005-05-28 20:08:47","2005-05-29 14:57:47","EAGLES PANKY","47 MySakila Drive","ROBERTS, CHRISTINE","CHRISTINE.ROBERTS@sakilacustomer.org","1447 Imus Way"
"2005-05-28 20:12:20","2005-06-04 14:44:20","ANGELS LIFE","47 MySakila Drive","THRASHER, LARRY","LARRY.THRASHER@sakilacustomer.org","663 Baha Blanca Parkway"
"2005-05-28 20:15:30","2005-05-30 22:02:30","KNOCK WARLOCK","47 MySakila Drive","LEWIS, SARAH","SARAH.LEWIS@sakilacustomer.org","1780 Hino Boulevard"
"2005-05-28 20:16:20","2005-05-31 16:46:20","BINGO TALENTED","28 MySQL Boulevard","MILES, BECKY","BECKY.MILES@sakilacustomer.org","1993 Tabuk Lane"
"2005-05-28 20:18:24","2005-05-30 16:19:24","NIGHTMARE CHILL","28 MySQL Boulevard","NEUMANN, RANDALL","RANDALL.NEUMANN@sakilacustomer.org","1245 Ibirit Way"
"2005-05-28 20:23:09","2005-06-01 02:11:09","CRAFT OUTFIELD","47 MySakila Drive","HOWARD, ROSE","ROSE.HOWARD@sakilacustomer.org","698 Otsu Street"
"2005-05-28 20:23:23","2005-06-06 19:31:23","QUILLS BULL","28 MySQL Boulevard","HAMILTON, GLADYS","GLADYS.HAMILTON@sakilacustomer.org","1177 Jelets Way"
"2005-05-28 20:27:53","2005-05-31 01:36:53","FANTASY TROOPERS","28 MySQL Boulevard","CASTILLO, GERTRUDE","GERTRUDE.CASTILLO@sakilacustomer.org","850 Salala Loop"
"2005-05-28 20:53:31","2005-05-30 15:26:31","FEUD FROGMEN","28 MySQL Boulevard","LUMPKIN, WILLARD","WILLARD.LUMPKIN@sakilacustomer.org","1819 Alessandria Loop"
"2005-05-28 21:01:25","2005-06-02 01:22:25","JET NEIGHBORS","47 MySakila Drive","STEWART, ALICE","ALICE.STEWART@sakilacustomer.org","1135 Izumisano Parkway"
"2005-05-28 21:09:31","2005-06-01 19:00:31","PACIFIC AMISTAD","28 MySQL Boulevard","PAYNE, LYNN","LYNN.PAYNE@sakilacustomer.org","710 San Felipe del Progreso Avenue"
"2005-05-28 21:23:02","2005-06-02 17:39:02","SWARM GOLD","28 MySQL Boulevard","CARROLL, JUNE","JUNE.CARROLL@sakilacustomer.org","757 Rustenburg Avenue"
"2005-05-28 21:31:08","2005-06-02 20:56:08","ALTER VICTORY","47 MySakila Drive","GUAJARDO, HARVEY","HARVEY.GUAJARDO@sakilacustomer.org","600 Purnea (Purnia) Avenue"
"2005-05-28 21:38:39","2005-05-29 21:37:39","DETAILS PACKER","47 MySakila Drive","PULLEN, GLENN","GLENN.PULLEN@sakilacustomer.org","992 Klerksdorp Loop"
"2005-05-28 21:48:51","2005-06-05 16:45:51","PHILADELPHIA WIFE","28 MySQL Boulevard","NEUMANN, RANDALL","RANDALL.NEUMANN@sakilacustomer.org","1245 Ibirit Way"
"2005-05-28 21:49:02","2005-05-31 03:07:02","CONFIDENTIAL INTERVIEW","47 MySakila Drive","FORSYTHE, ENRIQUE","ENRIQUE.FORSYTHE@sakilacustomer.org","1101 Bucuresti Boulevard"
"2005-05-28 21:54:45","2005-05-29 22:32:45","SEA VIRGIN","47 MySakila Drive","VU, ROBERTO","ROBERTO.VU@sakilacustomer.org","1297 Alvorada Parkway"
"2005-05-28 22:03:25","2005-06-03 03:39:25","SLEEPING SUSPECTS","28 MySQL Boulevard","MAHON, DONALD","DONALD.MAHON@sakilacustomer.org","1774 Yaound Place"
"2005-05-28 22:04:03","2005-06-06 22:43:03","BALLOON HOMEWARD","47 MySakila Drive","FIELDS, VICKI","VICKI.FIELDS@sakilacustomer.org","68 Molodetno Manor"
"2005-05-28 22:04:30","2005-06-03 01:21:30","DIARY PANIC","47 MySakila Drive","WHITE, BETTY","BETTY.WHITE@sakilacustomer.org","770 Bydgoszcz Avenue"
"2005-05-28 22:05:29","2005-06-06 02:10:29","CIRCUS YOUTH","47 MySakila Drive","KOWALSKI, CHARLES","CHARLES.KOWALSKI@sakilacustomer.org","715 So Bernardo do Campo Lane"
"2005-05-28 22:07:30","2005-06-01 23:42:30","GROOVE FICTION","28 MySQL Boulevard","CARY, TIM","TIM.CARY@sakilacustomer.org","1257 Guadalajara Street"
"2005-05-28 22:11:35","2005-06-01 23:58:35","DRIVER ANNIE","28 MySQL Boulevard","PATTERSON, WANDA","WANDA.PATTERSON@sakilacustomer.org","1740 Portoviejo Avenue"
"2005-05-28 22:22:44","2005-06-01 02:57:44","ENCOUNTERS CURTAIN","47 MySakila Drive","GILMAN, DENNIS","DENNIS.GILMAN@sakilacustomer.org","1443 Mardan Street"
"2005-05-28 22:27:51","2005-05-29 20:36:51","LADY STAGE","47 MySakila Drive","MCDUFFIE, SAM","SAM.MCDUFFIE@sakilacustomer.org","656 Matamoros Drive"
"2005-05-28 23:00:08","2005-06-05 19:11:08","YENTL IDAHO","47 MySakila Drive","CHAVEZ, KRISTEN","KRISTEN.CHAVEZ@sakilacustomer.org","345 Oshawa Boulevard"
"2005-05-28 23:15:48","2005-06-03 04:43:48","SOMETHING DUCK","47 MySakila Drive","WALTERS, CASSANDRA","CASSANDRA.WALTERS@sakilacustomer.org","920 Kumbakonam Loop"
"2005-05-28 23:24:57","2005-06-06 21:59:57","CYCLONE FAMILY","47 MySakila Drive","SEAL, KARL","KARL.SEAL@sakilacustomer.org","1427 Tabuk Place"
"2005-05-28 23:27:26","2005-06-02 02:28:26","TRACY CIDER","47 MySakila Drive","CRAWLEY, MAURICE","MAURICE.CRAWLEY@sakilacustomer.org","1785 So Bernardo do Campo Street"
"2005-05-28 23:39:44","2005-06-01 01:42:44","ROBBERS JOON","28 MySQL Boulevard","WAUGH, JAMIE","JAMIE.WAUGH@sakilacustomer.org","958 Sagamihara Lane"
"2005-05-28 23:53:18","2005-05-29 19:14:18","PREJUDICE OLEANDER","47 MySakila Drive","HUNT, ELEANOR","ELEANOR.HUNT@sakilacustomer.org","1952 Pune Lane"
"2005-05-29 00:09:48","2005-06-02 04:27:48","HURRICANE AFFAIR","28 MySQL Boulevard","PETERS, SUE","SUE.PETERS@sakilacustomer.org","817 Bradford Loop"
"2005-05-29 00:13:15","2005-06-04 21:26:15","RAGING AIRPLANE","28 MySQL Boulevard","BLAKELY, DEREK","DEREK.BLAKELY@sakilacustomer.org","118 Jaffna Loop"
"2005-05-29 00:17:51","2005-06-05 05:32:51","FARGO GANDHI","47 MySakila Drive","WILLIS, BERNICE","BERNICE.WILLIS@sakilacustomer.org","29 Pyongyang Loop"
"2005-05-29 00:27:10","2005-05-30 02:29:10","LOSER HUSTLER","28 MySQL Boulevard","CURRIER, NORMAN","NORMAN.CURRIER@sakilacustomer.org","1445 Carmen Parkway"
"2005-05-29 00:32:09","2005-05-31 23:53:09","GREASE YOUTH","47 MySakila Drive","FOWLER, JO","JO.FOWLER@sakilacustomer.org","786 Stara Zagora Way"
"2005-05-29 00:45:24","2005-06-02 01:30:24","TOURIST PELICAN","47 MySakila Drive","HUDSON, LAUREN","LAUREN.HUDSON@sakilacustomer.org","1740 Le Mans Loop"
"2005-05-29 00:46:53","2005-06-03 23:48:53","CLUELESS BUCKET","28 MySQL Boulevard","CHISHOLM, JOHNNIE","JOHNNIE.CHISHOLM@sakilacustomer.org","1501 Pangkal Pinang Avenue"
"2005-05-29 00:54:53","2005-06-06 00:45:53","MINE TITANS","47 MySakila Drive","POWELL, ANNE","ANNE.POWELL@sakilacustomer.org","1557 Ktahya Boulevard"
"2005-05-29 01:01:26","2005-06-07 06:21:26","TELEGRAPH VOYAGE","47 MySakila Drive","BONE, DON","DON.BONE@sakilacustomer.org","596 Huixquilucan Place"
"2005-05-29 01:32:10","2005-06-02 03:54:10","CONFIDENTIAL INTERVIEW","28 MySQL Boulevard","GARCIA, CAROL","CAROL.GARCIA@sakilacustomer.org","320 Brest Avenue"
"2005-05-29 01:42:31","2005-06-03 02:29:31","CHARIOTS CONSPIRACY","28 MySQL Boulevard","WEAVER, YOLANDA","YOLANDA.WEAVER@sakilacustomer.org","605 Rio Claro Parkway"
"2005-05-29 01:49:43","2005-06-05 06:52:43","CAUSE DATE","28 MySQL Boulevard","ISOM, DANNY","DANNY.ISOM@sakilacustomer.org","734 Bchar Place"
"2005-05-29 01:50:53","2005-06-03 02:28:53","VACATION BOONDOCK","28 MySQL Boulevard","HERZOG, CLAUDE","CLAUDE.HERZOG@sakilacustomer.org","486 Ondo Parkway"
"2005-05-29 01:59:10","2005-06-01 02:45:10","IDOLS SNATCHERS","28 MySQL Boulevard","MARTINEZ, RUTH","RUTH.MARTINEZ@sakilacustomer.org","1417 Lancaster Avenue"
"2005-05-29 02:04:04","2005-06-04 00:47:04","SUIT WALLS","28 MySQL Boulevard","SCHILLING, JESSE","JESSE.SCHILLING@sakilacustomer.org","514 Ife Way"
"2005-05-29 02:10:52","2005-06-01 21:52:52","FEUD FROGMEN","28 MySQL Boulevard","WEST, EDNA","EDNA.WEST@sakilacustomer.org","682 Junan Way"
"2005-05-29 02:11:44","2005-06-04 20:23:44","ANNIE IDENTITY","47 MySakila Drive","MENDOZA, MARIAN","MARIAN.MENDOZA@sakilacustomer.org","829 Grand Prairie Way"
"2005-05-29 02:18:54","2005-05-30 05:54:54","CADDYSHACK JEDI","28 MySQL Boulevard","MCDONALD, EDITH","EDITH.MCDONALD@sakilacustomer.org","1967 Sincelejo Place"
"2005-05-29 02:26:27","2005-06-03 04:59:27","BLOOD ARGONAUTS","47 MySakila Drive","REYNOLDS, ROSA","ROSA.REYNOLDS@sakilacustomer.org","793 Cam Ranh Avenue"
"2005-05-29 02:27:30","2005-05-30 01:52:30","MARS ROMAN","47 MySakila Drive","CHESTNUT, PEDRO","PEDRO.CHESTNUT@sakilacustomer.org","421 Yaound Street"
"2005-05-29 02:29:36","2005-06-03 04:54:36","DRACULA CRYSTAL","28 MySQL Boulevard","WALTERS, CASSANDRA","CASSANDRA.WALTERS@sakilacustomer.org","920 Kumbakonam Loop"
"2005-05-29 02:44:43","2005-06-06 01:51:43","MIGHTY LUCK","28 MySQL Boulevard","SHELLEY, SCOTT","SCOTT.SHELLEY@sakilacustomer.org","587 Benguela Manor"
"2005-05-29 02:48:52","2005-05-30 06:21:52","NATIONAL STORY","28 MySQL Boulevard","DOUGLAS, MARSHA","MARSHA.DOUGLAS@sakilacustomer.org","771 Yaound Manor"
"2005-05-29 03:05:49","2005-06-04 22:48:49","KANE EXORCIST","28 MySQL Boulevard","BAILEY, MILDRED","MILDRED.BAILEY@sakilacustomer.org","81 Hodeida Way"
"2005-05-29 03:18:19","2005-05-30 02:45:19","CONQUERER NUTS","47 MySakila Drive","HOFFMAN, MATTIE","MATTIE.HOFFMAN@sakilacustomer.org","1497 Yuzhou Drive"
"2005-05-29 03:23:47","2005-05-31 21:27:47","POLISH BROOKLYN","28 MySQL Boulevard","STEVENS, ELAINE","ELAINE.STEVENS@sakilacustomer.org","801 Hagonoy Drive"
"2005-05-29 03:48:01","2005-06-06 05:21:01","LOVER TRUMAN","28 MySQL Boulevard","HITE, ZACHARY","ZACHARY.HITE@sakilacustomer.org","98 Pyongyang Boulevard"
"2005-05-29 03:48:36","2005-06-03 05:03:36","ATLANTIS CAUSE","28 MySQL Boulevard","HARDER, GABRIEL","GABRIEL.HARDER@sakilacustomer.org","680 A Corua (La Corua) Manor"
"2005-05-29 03:49:03","2005-05-31 08:29:03","ZORRO ARK","28 MySQL Boulevard","BANKS, JESSIE","JESSIE.BANKS@sakilacustomer.org","1229 Valencia Parkway"
"2005-05-29 04:02:24","2005-05-30 03:09:24","TROJAN TOMORROW","47 MySakila Drive","MAHON, DONALD","DONALD.MAHON@sakilacustomer.org","1774 Yaound Place"
"2005-05-29 04:10:17","2005-06-07 07:13:17","SINNERS ATLANTIS","28 MySQL Boulevard","RHOADS, EDGAR","EDGAR.RHOADS@sakilacustomer.org","1269 Ipoh Avenue"
"2005-05-29 04:15:21","2005-06-01 23:05:21","HOUSE DYNAMITE","28 MySQL Boulevard","MILNER, TOM","TOM.MILNER@sakilacustomer.org","535 Ahmadnagar Manor"
"2005-05-29 04:22:41","2005-06-05 09:28:41","HUNTING MUSKETEERS","47 MySakila Drive","NOLAND, JULIO","JULIO.NOLAND@sakilacustomer.org","182 Nukualofa Drive"
"2005-05-29 04:35:29","2005-06-01 07:42:29","ALONE TRIP","28 MySQL Boulevard","ADAMS, KATHLEEN","KATHLEEN.ADAMS@sakilacustomer.org","334 Munger (Monghyr) Lane"
"2005-05-29 04:37:44","2005-05-30 05:48:44","FANTASY TROOPERS","28 MySQL Boulevard","BUTTERFIELD, ALLEN","ALLEN.BUTTERFIELD@sakilacustomer.org","791 Salinas Street"
"2005-05-29 04:52:23","2005-06-02 02:27:23","GREATEST NORTH","47 MySakila Drive","SANBORN, GENE","GENE.SANBORN@sakilacustomer.org","1416 San Juan Bautista Tuxtepec Avenue"
"2005-05-29 05:16:05","2005-06-01 07:53:05","BEAR GRACELAND","28 MySQL Boulevard","DAY, COURTNEY","COURTNEY.DAY@sakilacustomer.org","300 Junan Street"
"2005-05-29 05:17:30","2005-06-06 02:47:30","SLEEPY JAPANESE","28 MySQL Boulevard","HAUSER, COREY","COREY.HAUSER@sakilacustomer.org","984 Novoterkassk Loop"
"2005-05-29 05:28:47","2005-05-31 11:24:47","DOWNHILL ENOUGH","28 MySQL Boulevard","TURNER, MARIE","MARIE.TURNER@sakilacustomer.org","1998 Halifax Drive"
"2005-05-29 05:30:31","2005-06-06 04:51:31","WORST BANGER","28 MySQL Boulevard","JENSEN, LENA","LENA.JENSEN@sakilacustomer.org","1027 Banjul Place"
